kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-3.4.sm_75.ptx 86 : 8388608 79464416 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 343 : 8388608 249921184 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 214 : 8290304 54045795 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 87 : 8388608 85343072 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 344 : 8388608 59787456 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 215 : 8290304 54903624 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 88 : 8388608 82745664 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 345 : 8388608 52544256 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 216 : 8290304 202139 0 0 0 0 0 0 32768 
srad_v2-rodinia-3.4.sm_75.ptx 89 : 8388608 11272418752 8127456 0 0 524288 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 346 : 8388608 82161888 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 217 : 8257536 49640148 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 90 : 8388608 53373824 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 347 : 8388608 161962720 0 0 0 1048576 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 91 : 8388608 83908192 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 348 : 8388608 60470592 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 92 : 8388608 81872352 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 349 : 8388608 84741312 0 0 0 0 0 0 0 
