kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lavaMD-rodinia-3.4.sm_75.ptx 439 : 16028672 104609216 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 440 : 16028140 150895068 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 441 : 16027284 477003888 0 641095 641095 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 442 : 16025684 107082100 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 443 : 16025684 106682916 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 446 : 16025324 443921048 0 641018 641018 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 450 : 16021432 236940508 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 470 : 16008492 101564644 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 471 : 16008056 106025296 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 472 : 16007720 101555144 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 473 : 16006992 106084140 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 474 : 16006284 101551464 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 475 : 16005748 101539260 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 478 : 16005024 101075400 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 482 : 16004956 99837628 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 484 : 16004924 99244712 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 485 : 16004172 154528160 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 486 : 16003224 101245580 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 489 : 16003060 99882580 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 491 : 16002392 101254440 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 492 : 16001828 101579532 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 493 : 16001192 101556328 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 494 : 16000628 91328108 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 517 : 16000416 227361916 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 518 : 16000352 234178948 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 519 : 15999156 238570436 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 520 : 15999152 237098632 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 521 : 15997952 239556796 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 522 : 15997888 237490960 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 523 : 15996480 249543004 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 524 : 15996448 489559292 0 639882 639882 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 525 : 15994584 118314940 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 526 : 15994548 109450600 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 527 : 15994480 103131160 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 528 : 15994448 105028208 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 529 : 15994412 147730596 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 530 : 15993548 101142140 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 531 : 15992932 88855436 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 533 : 288000 1875368 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 534 : 288000 2810784 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 535 : 288000 1939628 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 536 : 288000 2843884 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 537 : 288000 15258992 0 0 0 288000 11520 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 538 : 288000 23867664 0 0 0 288000 11520 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 539 : 288000 32291128 0 0 0 288000 11520 0 0 
